name,light_years_from_earth,planet_mass,stellar_magnitude,discovery_date,hyperlink,planet_type,planet_radius,orbital_period,eccentricity 
11 Comae Berenices b,304,19.4 Jupiters,4.72307,2007,https://exoplanets.nasa.gov/exoplanet-catalog/6988/11-comae-berenices-b/,"
Gas Giant
","
2007
" 
K2-348 c,658,7.61 Earths,12.572,2018,https://exoplanets.nasa.gov/exoplanet-catalog/7955/k2-348-c/,"
0.0466 AU
","
3.7 days
"
K2-349 b,1480,2.48 Earths,14.585,2016,https://exoplanets.nasa.gov/exoplanet-catalog/7982/k2-349-b/,"
0.02
","
"
K2-342 b,680,4.78 Earths,11.338,2018,https://exoplanets.nasa.gov/exoplanet-catalog/7951/k2-342-b/,"
Gas Giant
","
2010
"
K2-343 b,542,3.36 Earths,16.01,2019,https://exoplanets.nasa.gov/exoplanet-catalog/7959/k2-343-b/,"
3.4 Jupiters
","
1.17 x Jupiter"
K2-343 c,542,4.74 Earths,16.01,2018,https://exoplanets.nasa.gov/exoplanet-catalog/7952/k2-343-c/,"
5.6 AU
","
15.3 years
"
K2-344 b,245,3.15 Earths,13.423,2018,https://exoplanets.nasa.gov/exoplanet-catalog/7953/k2-344-b/,"
0.39
","
"
K2-345 b,530,5.1 Earths,15.72,2016,https://exoplanets.nasa.gov/exoplanet-catalog/7978/k2-345-b/,"
Gas Giant
","
2010
"
K2-346 b,344,5.73 Earths,11.903,2016,https://exoplanets.nasa.gov/exoplanet-catalog/7979/k2-346-b/,"
0.197 Jupiters
","
0.995 x Jupiter
"
K2-347 b,1045,6.39 Earths,15.15,2016,https://exoplanets.nasa.gov/exoplanet-catalog/7980/k2-347-b/,"
0.0559 AU
","
5.5 days
"
K2-348 b,658,10.7 Earths,12.572,2018,https://exoplanets.nasa.gov/exoplanet-catalog/7954/k2-348-b/,"
0.08
","
"
K2-348 c,658,7.61 Earths,12.572,2018,https://exoplanets.nasa.gov/exoplanet-catalog/7955/k2-348-c/,"
Gas Giant
","
2010
"
K2-349 b,1480,2.48 Earths,14.585,2016,https://exoplanets.nasa.gov/exoplanet-catalog/7982/k2-349-b/,"
0.292 Jupiters
","
1.132 x Jupiter
"
K2-342 b,680,4.78 Earths,11.338,2018,https://exoplanets.nasa.gov/exoplanet-catalog/7951/k2-342-b/,"
0.0466 AU
","
4 days
"
K2-343 b,542,3.36 Earths,16.01,2019,https://exoplanets.nasa.gov/exoplanet-catalog/7959/k2-343-b/,"
0.07
","
"
K2-343 c,542,4.74 Earths,16.01,2018,https://exoplanets.nasa.gov/exoplanet-catalog/7952/k2-343-c/,"
Gas Giant
","
2006
"
K2-344 b,245,3.15 Earths,13.423,2018,https://exoplanets.nasa.gov/exoplanet-catalog/7953/k2-344-b/,"
0.525 Jupiters
","
1.319 x Jupiter
"
K2-345 b,530,5.1 Earths,15.72,2016,https://exoplanets.nasa.gov/exoplanet-catalog/7978/k2-345-b/,"
0.05561 AU
","
4.5 days
"
K2-346 b,344,5.73 Earths,11.903,2016,https://exoplanets.nasa.gov/exoplanet-catalog/7979/k2-346-b/,"
0.0
","
"
K2-347 b,1045,6.39 Earths,15.15,2016,https://exoplanets.nasa.gov/exoplanet-catalog/7980/k2-347-b/,"
Gas Giant
","
2010
"
K2-348 b,658,10.7 Earths,12.572,2018,https://exoplanets.nasa.gov/exoplanet-catalog/7954/k2-348-b/,"
7.246 Jupiters
","
0.867 x Jupiter
"
K2-348 c,658,7.61 Earths,12.572,2018,https://exoplanets.nasa.gov/exoplanet-catalog/7955/k2-348-c/,"
0.0361 AU
","
2.9 days
"
K2-349 b,1480,2.48 Earths,14.585,2016,https://exoplanets.nasa.gov/exoplanet-catalog/7982/k2-349-b/,"
0.02
","
"
K2-342 b,680,4.78 Earths,11.338,2018,https://exoplanets.nasa.gov/exoplanet-catalog/7951/k2-342-b/,"
Gas Giant
","
2010
"
K2-343 b,542,3.36 Earths,16.01,2019,https://exoplanets.nasa.gov/exoplanet-catalog/7959/k2-343-b/,"
4.87 Jupiters
","
1.11 x Jupiter
"
K2-343 c,542,4.74 Earths,16.01,2018,https://exoplanets.nasa.gov/exoplanet-catalog/7952/k2-343-c/,"
0.0494 AU
","
4.1 days
"
K2-344 b,245,3.15 Earths,13.423,2018,https://exoplanets.nasa.gov/exoplanet-catalog/7953/k2-344-b/,"
0.23
","
"
K2-345 b,530,5.1 Earths,15.72,2016,https://exoplanets.nasa.gov/exoplanet-catalog/7978/k2-345-b/,"
Gas Giant
","
2010
"
K2-346 b,344,5.73 Earths,11.903,2016,https://exoplanets.nasa.gov/exoplanet-catalog/7979/k2-346-b/,"
2.47 Jupiters
","
1.15 x Jupiter
"
K2-347 b,1045,6.39 Earths,15.15,2016,https://exoplanets.nasa.gov/exoplanet-catalog/7980/k2-347-b/,"
0.0414 AU
","
3.2 days
"
K2-348 b,658,10.7 Earths,12.572,2018,https://exoplanets.nasa.gov/exoplanet-catalog/7954/k2-348-b/,"
0.02
","
"
K2-348 c,658,7.61 Earths,12.572,2018,https://exoplanets.nasa.gov/exoplanet-catalog/7955/k2-348-c/,"
Gas Giant
","
2010
"
K2-349 b,1480,2.48 Earths,14.585,2016,https://exoplanets.nasa.gov/exoplanet-catalog/7982/k2-349-b/,"
1.34 Jupiters
","
1.09 x Jupiter
"
K2-342 b,680,4.78 Earths,11.338,2018,https://exoplanets.nasa.gov/exoplanet-catalog/7951/k2-342-b/,"
0.0232 AU
","
1.2 days
"
K2-343 b,542,3.36 Earths,16.01,2019,https://exoplanets.nasa.gov/exoplanet-catalog/7959/k2-343-b/,"
0.11
","
"
K2-343 c,542,4.74 Earths,16.01,2018,https://exoplanets.nasa.gov/exoplanet-catalog/7952/k2-343-c/,"
Gas Giant
","
2010
"
K2-344 b,245,3.15 Earths,13.423,2018,https://exoplanets.nasa.gov/exoplanet-catalog/7953/k2-344-b/,"
0.75 Jupiters
","
1.3 x Jupiter
"
K2-345 b,530,5.1 Earths,15.72,2016,https://exoplanets.nasa.gov/exoplanet-catalog/7978/k2-345-b/,"
0.04651 AU
","
3.4 days
"
K2-346 b,344,5.73 Earths,11.903,2016,https://exoplanets.nasa.gov/exoplanet-catalog/7979/k2-346-b/,"
0.07
","
"
K2-347 b,1045,6.39 Earths,15.15,2016,https://exoplanets.nasa.gov/exoplanet-catalog/7980/k2-347-b/,"
Gas Giant
","
2010
"
K2-348 b,658,10.7 Earths,12.572,2018,https://exoplanets.nasa.gov/exoplanet-catalog/7954/k2-348-b/,"
0.569 Jupiters
","
1.135 x Jupiter
"
K2-348 c,658,7.61 Earths,12.572,2018,https://exoplanets.nasa.gov/exoplanet-catalog/7955/k2-348-c/,"
0.0466 AU
","
3.7 days
"
K2-349 b,1480,2.48 Earths,14.585,2016,https://exoplanets.nasa.gov/exoplanet-catalog/7982/k2-349-b/,"
0.02
","
"
K2-342 b,680,4.78 Earths,11.338,2018,https://exoplanets.nasa.gov/exoplanet-catalog/7951/k2-342-b/,"
Neptune-like
","
2010
"
K2-343 b,542,3.36 Earths,16.01,2019,https://exoplanets.nasa.gov/exoplanet-catalog/7959/k2-343-b/,"
22.2481 Earths
","
0.63 x Jupiter
"
K2-343 c,542,4.74 Earths,16.01,2018,https://exoplanets.nasa.gov/exoplanet-catalog/7952/k2-343-c/,"
0.0479 AU
","
4.2 days
"
K2-344 b,245,3.15 Earths,13.423,2018,https://exoplanets.nasa.gov/exoplanet-catalog/7953/k2-344-b/,"
0.12
","
"
K2-345 b,530,5.1 Earths,15.72,2016,https://exoplanets.nasa.gov/exoplanet-catalog/7978/k2-345-b/,"
Gas Giant
","
2011
"
K2-346 b,344,5.73 Earths,11.903,2016,https://exoplanets.nasa.gov/exoplanet-catalog/7979/k2-346-b/,"
0.62 Jupiters
","
1.02 x Jupiter
"
K2-347 b,1045,6.39 Earths,15.15,2016,https://exoplanets.nasa.gov/exoplanet-catalog/7980/k2-347-b/,"
0.04 AU
","
3 days
"
K2-348 b,658,10.7 Earths,12.572,2018,https://exoplanets.nasa.gov/exoplanet-catalog/7954/k2-348-b/,"
0.0
","
"
K2-348 c,658,7.61 Earths,12.572,2018,https://exoplanets.nasa.gov/exoplanet-catalog/7955/k2-348-c/,"
Gas Giant
","
2011
"
K2-349 b,1480,2.48 Earths,14.585,2016,https://exoplanets.nasa.gov/exoplanet-catalog/7982/k2-349-b/,"
0.626 Jupiters
","
1.212 x Jupiter
"
K2-342 b,680,4.78 Earths,11.338,2018,https://exoplanets.nasa.gov/exoplanet-catalog/7951/k2-342-b/,"
0.0434 AU
","
3.3 days
"
K2-343 b,542,3.36 Earths,16.01,2019,https://exoplanets.nasa.gov/exoplanet-catalog/7959/k2-343-b/,"
0.05
","
"
K2-343 c,542,4.74 Earths,16.01,2018,https://exoplanets.nasa.gov/exoplanet-catalog/7952/k2-343-c/,"
Gas Giant
","
2011
"
K2-344 b,245,3.15 Earths,13.423,2018,https://exoplanets.nasa.gov/exoplanet-catalog/7953/k2-344-b/,"
0.88 Jupiters
","
1.17 x Jupiter
"
K2-345 b,530,5.1 Earths,15.72,2016,https://exoplanets.nasa.gov/exoplanet-catalog/7978/k2-345-b/,"
0.0667 AU
","
5.7 days
"
K2-346 b,344,5.73 Earths,11.903,2016,https://exoplanets.nasa.gov/exoplanet-catalog/7979/k2-346-b/,"
0.09
","
"
K2-347 b,1045,6.39 Earths,15.15,2016,https://exoplanets.nasa.gov/exoplanet-catalog/7980/k2-347-b/,"
Gas Giant
","
2007
"
K2-348 b,658,10.7 Earths,12.572,2018,https://exoplanets.nasa.gov/exoplanet-catalog/7954/k2-348-b/,"
8.7 Jupiters
","
0.951 x Jupiter
"
K2-348 c,658,7.61 Earths,12.572,2018,https://exoplanets.nasa.gov/exoplanet-catalog/7955/k2-348-c/,"
0.06814 AU
","
5.6 days
"
K2-349 b,1480,2.48 Earths,14.585,2016,https://exoplanets.nasa.gov/exoplanet-catalog/7982/k2-349-b/,"
0.52
","
"
K2-342 b,680,4.78 Earths,11.338,2018,https://exoplanets.nasa.gov/exoplanet-catalog/7951/k2-342-b/,"
Gas Giant
","
2011
"
K2-343 b,542,3.36 Earths,16.01,2019,https://exoplanets.nasa.gov/exoplanet-catalog/7959/k2-343-b/,"
0.83 Jupiters
","
1.44 x Jupiter
"
K2-343 c,542,4.74 Earths,16.01,2018,https://exoplanets.nasa.gov/exoplanet-catalog/7952/k2-343-c/,"
0.0419 AU
","
2.8 days
"
K2-344 b,245,3.15 Earths,13.423,2018,https://exoplanets.nasa.gov/exoplanet-catalog/7953/k2-344-b/,"
0.04
","
"
K2-345 b,530,5.1 Earths,15.72,2016,https://exoplanets.nasa.gov/exoplanet-catalog/7978/k2-345-b/,"
Gas Giant
","
2011
"
K2-346 b,344,5.73 Earths,11.903,2016,https://exoplanets.nasa.gov/exoplanet-catalog/7979/k2-346-b/,"
2.27 Jupiters
","
1.09 x Jupiter
"
K2-347 b,1045,6.39 Earths,15.15,2016,https://exoplanets.nasa.gov/exoplanet-catalog/7980/k2-347-b/,"
0.061 AU
","
5 days
"
K2-348 b,658,10.7 Earths,12.572,2018,https://exoplanets.nasa.gov/exoplanet-catalog/7954/k2-348-b/,"
0.25
","
"
K2-348 c,658,7.61 Earths,12.572,2018,https://exoplanets.nasa.gov/exoplanet-catalog/7955/k2-348-c/,"
Gas Giant
","
2011
"
K2-349 b,1480,2.48 Earths,14.585,2016,https://exoplanets.nasa.gov/exoplanet-catalog/7982/k2-349-b/,"
0.68 Jupiters
","
1.98 x Jupiter
"
K2-342 b,680,4.78 Earths,11.338,2018,https://exoplanets.nasa.gov/exoplanet-catalog/7951/k2-342-b/,"
0.03397 AU
","
2.2 days
"
K2-343 b,542,3.36 Earths,16.01,2019,https://exoplanets.nasa.gov/exoplanet-catalog/7959/k2-343-b/,"
0.16
","
"
K2-343 c,542,4.74 Earths,16.01,2018,https://exoplanets.nasa.gov/exoplanet-catalog/7952/k2-343-c/,"
Gas Giant
","
2011
"
K2-344 b,245,3.15 Earths,13.423,2018,https://exoplanets.nasa.gov/exoplanet-catalog/7953/k2-344-b/,"
0.92 Jupiters
","
1.85 x Jupiter
"
K2-345 b,530,5.1 Earths,15.72,2016,https://exoplanets.nasa.gov/exoplanet-catalog/7978/k2-345-b/,"
0.04995 AU
","
3.5 days
"
K2-346 b,344,5.73 Earths,11.903,2016,https://exoplanets.nasa.gov/exoplanet-catalog/7979/k2-346-b/,"
0.0
","
"
K2-347 b,1045,6.39 Earths,15.15,2016,https://exoplanets.nasa.gov/exoplanet-catalog/7980/k2-347-b/,"
Gas Giant
","
2011
"
K2-348 b,658,10.7 Earths,12.572,2018,https://exoplanets.nasa.gov/exoplanet-catalog/7954/k2-348-b/,"
3.33 Jupiters
","
1.197 x Jupiter
"
K2-348 c,658,7.61 Earths,12.572,2018,https://exoplanets.nasa.gov/exoplanet-catalog/7955/k2-348-c/,"
0.06774 AU
","
5.5 days
"
K2-349 b,1480,2.48 Earths,14.585,2016,https://exoplanets.nasa.gov/exoplanet-catalog/7982/k2-349-b/,"
0.43
","
"
K2-342 b,680,4.78 Earths,11.338,2018,https://exoplanets.nasa.gov/exoplanet-catalog/7951/k2-342-b/,"
Gas Giant
","
2011
"
K2-343 b,542,3.36 Earths,16.01,2019,https://exoplanets.nasa.gov/exoplanet-catalog/7959/k2-343-b/,"
1.056 Jupiters
","
1.332 x Jupiter
"
K2-343 c,542,4.74 Earths,16.01,2018,https://exoplanets.nasa.gov/exoplanet-catalog/7952/k2-343-c/,"
0.04978 AU
","
3.6 days
"
K2-344 b,245,3.15 Earths,13.423,2018,https://exoplanets.nasa.gov/exoplanet-catalog/7953/k2-344-b/,"
< 0.02
","
"
K2-345 b,530,5.1 Earths,15.72,2016,https://exoplanets.nasa.gov/exoplanet-catalog/7978/k2-345-b/,"
Gas Giant
","
2011
"
K2-346 b,344,5.73 Earths,11.903,2016,https://exoplanets.nasa.gov/exoplanet-catalog/7979/k2-346-b/,"
1.8482 Jupiters
","
1.277 x Jupiter
"
K2-347 b,1045,6.39 Earths,15.15,2016,https://exoplanets.nasa.gov/exoplanet-catalog/7980/k2-347-b/,"
0.0241 AU
","
1.3 days
"
K2-348 b,658,10.7 Earths,12.572,2018,https://exoplanets.nasa.gov/exoplanet-catalog/7954/k2-348-b/,"
0.06
","
"
K2-348 c,658,7.61 Earths,12.572,2018,https://exoplanets.nasa.gov/exoplanet-catalog/7955/k2-348-c/,"
Gas Giant
","
2011
"
K2-349 b,1480,2.48 Earths,14.585,2016,https://exoplanets.nasa.gov/exoplanet-catalog/7982/k2-349-b/,"
1.169 Jupiters
","
1.178 x Jupiter
"
K2-34 b,1137,1.698 Jupiters,11.447,2016,https://exoplanets.nasa.gov/exoplanet-catalog/5503/k2-34-b/,"
0.0379 AU
","
2.8 days
"
K2-350 b,1596,2.99 Earths,13.449,2021,https://exoplanets.nasa.gov/exoplanet-catalog/7967/k2-350-b/,"
0.06
","
"
K2-350 c,1596,7.95 Earths,13.449,2016,https://exoplanets.nasa.gov/exoplanet-catalog/7983/k2-350-c/,"
Gas Giant
","
2012
"
K2-351 b,2266,6.99 Earths,14.195,2016,https://exoplanets.nasa.gov/exoplanet-catalog/7984/k2-351-b/,"
0.267 Jupiters
","
0.825 x Jupiter
"
K2-352 b,574,2.45 Earths,11.125,2021,https://exoplanets.nasa.gov/exoplanet-catalog/7968/k2-352-b/,"
0.0523 AU
","
4.6 days
"
K2-352 c,574,4.35 Earths,11.125,2018,https://exoplanets.nasa.gov/exoplanet-catalog/7956/k2-352-c/,"
0.07
","
"
K2-352 d,574,5.6 Earths,11.125,2018,https://exoplanets.nasa.gov/exoplanet-catalog/7957/k2-352-d/,"
Gas Giant
","
2012
"
K2-353 b,876,26.3 Earths,12.337,2021,https://exoplanets.nasa.gov/exoplanet-catalog/7969/k2-353-b/,"
0.599 Jupiters
","
1.571 x Jupiter
"
K2-354 b,299,3.05 Earths,15.296,2016,https://exoplanets.nasa.gov/exoplanet-catalog/7970/k2-354-b/,"
0.0509 AU
","
3.5 days
"
K2-355 b,1633,5.69 Earths,13.707,2021,https://exoplanets.nasa.gov/exoplanet-catalog/7994/k2-355-b/,"
0.0
","
"
K2-356 b,1160,5.86 Earths,13.268,2021,https://exoplanets.nasa.gov/exoplanet-catalog/7993/k2-356-b/,"
Gas Giant
","
2007
"
K2-357 b,1689,13.4 Earths,13.748,2021,https://exoplanets.nasa.gov/exoplanet-catalog/7992/k2-357-b/,"
0.65 Jupiters
","
0.94 x Jupiter
"
K2-358 b,1567,7.65 Earths,13.699,2021,https://exoplanets.nasa.gov/exoplanet-catalog/7991/k2-358-b/,"
0.03866 AU
","
2.9 days
"
K2-35 b,824,2.3 Earths,14.166,2016,https://exoplanets.nasa.gov/exoplanet-catalog/3288/k2-35-b/,"
0.0
","
"
K2-35 c,824,4.38 Earths,14.166,2016,https://exoplanets.nasa.gov/exoplanet-catalog/3289/k2-35-c/,"
Gas Giant
","
2012
"
K2-36 b,358,3.9 Earths,11.726,2016,https://exoplanets.nasa.gov/exoplanet-catalog/3290/k2-36-b/,"
0.48 Jupiters
","
1.52 x Jupiter
"
K2-36 c,358,7.8 Earths,11.726,2016,https://exoplanets.nasa.gov/exoplanet-catalog/3291/k2-36-c/,"
0.0608 AU
","
4.5 days
"
K2-37 b,587,3.22 Earths,12.573,2016,https://exoplanets.nasa.gov/exoplanet-catalog/3292/k2-37-b/,"
0.0
","
"
K2-37 c,587,8 Earths,12.573,2016,https://exoplanets.nasa.gov/exoplanet-catalog/3293/k2-37-c/,"
Gas Giant
","
2012
"
K2-37 d,587,7.9 Earths,12.573,2016,https://exoplanets.nasa.gov/exoplanet-catalog/3294/k2-37-d/,"
1.19 Jupiters
","
2.05 x Jupiter
"
K2-38 b,629,19.0698 Earths,11.344,2016,https://exoplanets.nasa.gov/exoplanet-catalog/3295/k2-38-b/,"
0.04258 AU
","
2.7 days
"
K2-38 c,629,9.9 Earths,11.344,2016,https://exoplanets.nasa.gov/exoplanet-catalog/3296/k2-38-c/,"
0.0
","
"
K2-39 b,1003,28.6047 Earths,10.831,2016,https://exoplanets.nasa.gov/exoplanet-catalog/3272/k2-39-b/,"
Gas Giant
","
2012
"
K2-3 b,144,6.48 Earths,12.168,2015,https://exoplanets.nasa.gov/exoplanet-catalog/6025/k2-3-b/,"
1.044 Jupiters
","
1.28 x Jupiter
"
K2-3 c,144,2.14 Earths,12.168,2015,https://exoplanets.nasa.gov/exoplanet-catalog/1712/k2-3-c/,"
0.0575 AU
","
4.6 days
"
K2-3 d,144,2.80007 Earths,12.168,2015,https://exoplanets.nasa.gov/exoplanet-catalog/5832/k2-3-d/,"
0.0
","
"
K2-42 b,1295,5.27 Earths,15.006,2016,https://exoplanets.nasa.gov/exoplanet-catalog/3307/k2-42-b/,"
Gas Giant
","
2012
"
K2-43 b,595,18.5 Earths,15.748,2016,https://exoplanets.nasa.gov/exoplanet-catalog/3308/k2-43-b/,"
0.662 Jupiters
","
1.216 x Jupiter
"
K2-43 c,595,6.44 Earths,15.748,2019,https://exoplanets.nasa.gov/exoplanet-catalog/7450/k2-43-c/,"
0.0444 AU
","
3.3 days
"
K2-44 b,1555,6.5 Earths,12.27,2016,https://exoplanets.nasa.gov/exoplanet-catalog/3309/k2-44-b/,"
< 0.21
","
"
K2-38 b,629,19.0698 Earths,11.344,2016,https://exoplanets.nasa.gov/exoplanet-catalog/3295/k2-38-b/,"
Gas Giant
","
2011
"
K2-38 c,629,9.9 Earths,11.344,2016,https://exoplanets.nasa.gov/exoplanet-catalog/3296/k2-38-c/,"
1.056 Jupiters
","
1.332 x Jupiter
"
K2-39 b,1003,28.6047 Earths,10.831,2016,https://exoplanets.nasa.gov/exoplanet-catalog/3272/k2-39-b/,"
0.04978 AU
","
3.6 days
"
K2-3 b,144,6.48 Earths,12.168,2015,https://exoplanets.nasa.gov/exoplanet-catalog/6025/k2-3-b/,"
< 0.02
","
"
K2-3 c,144,2.14 Earths,12.168,2015,https://exoplanets.nasa.gov/exoplanet-catalog/1712/k2-3-c/,"
Gas Giant
","
2011
"
K2-3 d,144,2.80007 Earths,12.168,2015,https://exoplanets.nasa.gov/exoplanet-catalog/5832/k2-3-d/,"
1.8482 Jupiters
","
1.277 x Jupiter
"
K2-42 b,1295,5.27 Earths,15.006,2016,https://exoplanets.nasa.gov/exoplanet-catalog/3307/k2-42-b/,"
0.0241 AU
","
1.3 days
"
K2-43 b,595,18.5 Earths,15.748,2016,https://exoplanets.nasa.gov/exoplanet-catalog/3308/k2-43-b/,"
0.06
","
"
K2-43 c,595,6.44 Earths,15.748,2019,https://exoplanets.nasa.gov/exoplanet-catalog/7450/k2-43-c/,"
Gas Giant
","
2011
"
K2-44 b,1555,6.5 Earths,12.27,2016,https://exoplanets.nasa.gov/exoplanet-catalog/3309/k2-44-b/,"
1.169 Jupiters
","
1.178 x Jupiter
"
K2-55 b,520,14 Earths,13.519,2016,https://exoplanets.nasa.gov/exoplanet-catalog/3320/k2-55-b/,"
0.0379 AU
","
2.8 days
"
K2-57 b,862,5.06 Earths,14.414,2016,https://exoplanets.nasa.gov/exoplanet-catalog/3321/k2-57-b/,"
0.06
","
"
K2-58 b,593,7.65 Earths,12.415,2016,https://exoplanets.nasa.gov/exoplanet-catalog/3322/k2-58-b/,"
Gas Giant
","
2012
"
K2-58 c,593,3.26 Earths,12.415,2016,https://exoplanets.nasa.gov/exoplanet-catalog/3323/k2-58-c/,"
0.267 Jupiters
","
0.825 x Jupiter
"
K2-58 d,593,3.57 Earths,12.415,2016,https://exoplanets.nasa.gov/exoplanet-catalog/3324/k2-58-d/,"
0.0523 AU
","
4.6 days
"
K2-59 b,1016,6.39 Earths,14.266,2016,https://exoplanets.nasa.gov/exoplanet-catalog/3325/k2-59-b/,"
0.07
","
"
K2-59 c,1016,5.9 Earths,14.266,2016,https://exoplanets.nasa.gov/exoplanet-catalog/3326/k2-59-c/,"
Gas Giant
","
2012
"
K2-5 b,662,4.31 Earths,14.974,2015,https://exoplanets.nasa.gov/exoplanet-catalog/4754/k2-5-b/,"
0.599 Jupiters
","
1.571 x Jupiter
"
K2-5 c,662,5.73 Earths,14.974,2015,https://exoplanets.nasa.gov/exoplanet-catalog/4755/k2-5-c/,"
0.0509 AU
","
3.5 days
"
K2-60 b,1604,0.426 Jupiters,12.857,2016,https://exoplanets.nasa.gov/exoplanet-catalog/3327/k2-60-b/,"
0.0
","
"
K2-6 b,1033,6.8 Earths,12.66,2015,https://exoplanets.nasa.gov/exoplanet-catalog/399/k2-6-b/,"
Gas Giant
","
2007
"
K2-70 b,760,8.7 Earths,13.074,2016,https://exoplanets.nasa.gov/exoplanet-catalog/3338/k2-70-b/,"
0.65 Jupiters
","
0.94 x Jupiter
"
K2-71 b,500,5.27 Earths,16.14,2016,https://exoplanets.nasa.gov/exoplanet-catalog/3339/k2-71-b/,"
0.03866 AU
","
2.9 days
"
K2-72 b,217,1.28 Earths,15.37,2016,https://exoplanets.nasa.gov/exoplanet-catalog/3340/k2-72-b/,"
0.0
","
"
K2-72 c,217,1.65 Earths,15.37,2016,https://exoplanets.nasa.gov/exoplanet-catalog/3341/k2-72-c/,"
Gas Giant
","
2012
"
K2-72 d,217,1.01 Earths,15.37,2016,https://exoplanets.nasa.gov/exoplanet-catalog/3342/k2-72-d/,"
0.48 Jupiters
","
1.52 x Jupiter
"
K2-72 e,217,2.21 Earths,15.37,2016,https://exoplanets.nasa.gov/exoplanet-catalog/3343/k2-72-e/,"
0.0608 AU
","
4.5 days
"
K2-73 b,878,6.57 Earths,11.345,2016,https://exoplanets.nasa.gov/exoplanet-catalog/3344/k2-73-b/,"
0.0
","
"
K2-74 b,1232,5.95 Earths,12.715,2016,https://exoplanets.nasa.gov/exoplanet-catalog/3345/k2-74-b/,"
Gas Giant
","
2012
"
K2-75 b,1833,7.61 Earths,12.803,2016,https://exoplanets.nasa.gov/exoplanet-catalog/3346/k2-75-b/,"
1.19 Jupiters
","
2.05 x Jupiter
"
K2-6 b,1033,6.8 Earths,12.66,2015,https://exoplanets.nasa.gov/exoplanet-catalog/399/k2-6-b/,"
0.04258 AU
","
2.7 days
"
K2-70 b,760,8.7 Earths,13.074,2016,https://exoplanets.nasa.gov/exoplanet-catalog/3338/k2-70-b/,"
0.0
","
"
K2-71 b,500,5.27 Earths,16.14,2016,https://exoplanets.nasa.gov/exoplanet-catalog/3339/k2-71-b/,"
Gas Giant
","
2012
"
K2-72 b,217,1.28 Earths,15.37,2016,https://exoplanets.nasa.gov/exoplanet-catalog/3340/k2-72-b/,"
1.044 Jupiters
","
1.28 x Jupiter
"
K2-72 c,217,1.65 Earths,15.37,2016,https://exoplanets.nasa.gov/exoplanet-catalog/3341/k2-72-c/,"
0.0575 AU
","
4.6 days
"
K2-72 d,217,1.01 Earths,15.37,2016,https://exoplanets.nasa.gov/exoplanet-catalog/3342/k2-72-d/,"
0.0
","
"
K2-72 e,217,2.21 Earths,15.37,2016,https://exoplanets.nasa.gov/exoplanet-catalog/3343/k2-72-e/,"
Gas Giant
","
2012
"
K2-73 b,878,6.57 Earths,11.345,2016,https://exoplanets.nasa.gov/exoplanet-catalog/3344/k2-73-b/,"
0.662 Jupiters
","
1.216 x Jupiter
"
K2-74 b,1232,5.95 Earths,12.715,2016,https://exoplanets.nasa.gov/exoplanet-catalog/3345/k2-74-b/,"
0.0444 AU
","
3.3 days
"
K2-75 b,1833,7.61 Earths,12.803,2016,https://exoplanets.nasa.gov/exoplanet-catalog/3346/k2-75-b/,"
< 0.21
","
"
K2-75 c,1833,8.1 Earths,12.803,2016,https://exoplanets.nasa.gov/exoplanet-catalog/3347/k2-75-c/,"
Gas Giant
","
2011
"
K2-77 b,462,1.9 Jupiters,12.224,2016,https://exoplanets.nasa.gov/exoplanet-catalog/3349/k2-77-b/,"
1.056 Jupiters
","
1.332 x Jupiter
"
K2-79 b,835,13.2 Earths,12.152,2016,https://exoplanets.nasa.gov/exoplanet-catalog/3351/k2-79-b/,"
0.04978 AU
","
3.6 days
"
K2-7 b,2409,7.61 Earths,13.453,2015,https://exoplanets.nasa.gov/exoplanet-catalog/4756/k2-7-b/,"
< 0.02
","
"
K2-80 b,655,4.7 Earths,12.694,2016,https://exoplanets.nasa.gov/exoplanet-catalog/3352/k2-80-b/,"
Gas Giant
","
2011
"
K2-80 c,655,2.76 Earths,12.694,2016,https://exoplanets.nasa.gov/exoplanet-catalog/3353/k2-80-c/,"
1.8482 Jupiters
","
1.277 x Jupiter
"
K2-80 d,655,7.04 Earths,12.694,2018,https://exoplanets.nasa.gov/exoplanet-catalog/6191/k2-80-d/,"
0.0241 AU
","
1.3 days
"
K2-81 b,823,4.54 Earths,14.314,2016,https://exoplanets.nasa.gov/exoplanet-catalog/3354/k2-81-b/,"
0.06
","
"
K2-83 b,409,2.08 Earths,14.522,2016,https://exoplanets.nasa.gov/exoplanet-catalog/3356/k2-83-b/,"
Gas Giant
","
2011
"
K2-83 c,409,2.8 Earths,14.522,2016,https://exoplanets.nasa.gov/exoplanet-catalog/3357/k2-83-c/,"
1.169 Jupiters
","
1.178 x Jupiter
"
K2-90 c,438,2.24 Earths,13.707,2016,https://exoplanets.nasa.gov/exoplanet-catalog/3366/k2-90-c/,"
0.0379 AU
","
2.8 days
"
K2-91 b,204,1.37 Earths,15.622,2016,https://exoplanets.nasa.gov/exoplanet-catalog/3367/k2-91-b/,"
0.06
","
"
K2-95 b,587,11 Earths,17.236,2016,https://exoplanets.nasa.gov/exoplanet-catalog/3378/k2-95-b/,"
Gas Giant
","
2012
"
K2-97 b,2865,0.48 Jupiters,12.486,2016,https://exoplanets.nasa.gov/exoplanet-catalog/3497/k2-97-b/,"
0.267 Jupiters
","
0.825 x Jupiter
"
